Point Cloud Visibility
43
Visibility for camera video5771447340057498062_frame00000.jpg
172 263.184 1004.65
173 288.28 843.299
175 303.704 842.013
176 314.346 798.378
177 372.229 365.422
178 286.159 1028.49
181 346.196 659.693
183 316.356 882.969
187 350.784 640.459
190 366.319 568.858
192 334.721 840.943
193 344.487 795.687
194 336.298 929.606
195 362.363 792.888
196 321.482 1044.96
197 422.096 257.439
200 357.642 934.096
204 369.152 925.256
206 387.333 856.796
207 450.397 24.4237
208 374.661 986.386
209 391.088 906.573
211 401.06 839.129
213 413.743 783.725
214 396.084 996.921
215 397.608 962.374
216 457.492 608.048
217 428.631 855.548
223 468.456 736.64
224 468.456 736.64
231 486.544 791.82
233 511.106 621.099
235 507.228 691.094
239 476.204 1016.78
240 586.816 303.051
241 521.723 834.26
245 549.358 708.353
248 517.824 963.427
249 609.525 201.342
250 611.571 267.666
251 562.24 729.571
252 615.909 29.3365
253 497.939 1119.36
254 497.939 1119.36
255 503.408 1108.81
258 548.542 983.157
260 635.198 24.4788
263 661.931 71.0713
264 587.592 903.724
265 599.107 813.99
268 597.441 979.362
269 601.109 949.458
270 601.109 949.458
271 606.475 961.719
272 643.063 732.206
273 677.585 701.907
276 686.788 714.374
279 658.714 968.302
281 52.6528 994.825
283 27.7981 1189.67
284 74.7372 60.5267
286 54.6938 1083.14
287 99.2991 795.04
289 95.3762 848.783
290 107.713 776.788
293 99.0023 21.5373
298 139.056 302.44
301 126.623 996.969
302 118.349 1057.38
303 128.177 609.156
306 153.416 1008.48
307 152.622 1036.8
308 133.898 1170.02
309 180.852 111.433
311 187.428 215.912
312 193.489 324.605
313 164.167 1025.75
318 159.574 1149.76
320 173.346 695.941
321 160.043 1190.88
324 221.649 342.035
325 225.633 490.836
326 195.558 945.209
328 231.282 341.976
330 231.622 16.225
331 212.375 982.271
332 241.428 206.59
333 242.237 123.672
337 219.531 782.328
338 225.083 934.118
339 222.229 683.109
340 220.474 597.664
341 222.609 607.61
342 222.609 607.61
344 232.956 1016.35
345 242.6 941.905
347 243.492 1074.65
349 261.565 989.587
350 242.854 1162.8
351 271.029 630.946
352 290.959 914.637
353 284.823 980.095
357 302.359 1075.35
360 314.957 988.093
364 316.65 1198.23
365 356.927 858.678
366 324.934 1195.21
368 369.587 994.442
369 396.482 672.582
376 450.246 843.139
377 446.331 996.005
379 449.704 1155.04
381 476.933 931.549
383 457.053 1147.93
385 451.592 1197
386 496.268 790.92
387 496.268 790.92
389 531.331 380.68
390 492.668 1085.45
393 524.437 1162.56
395 534.476 1122.72
396 536.605 1133.96
397 585.17 42.7891
398 567.188 908.071
399 599.644 558.935
400 600.755 438.983
403 561.38 1142.53
404 574.46 1156.04
405 582.994 1182.92
406 631.763 605.219
407 639.795 820.756
408 635.652 989.871
409 621.73 1160.33
411 647.038 1145.45
413 679.103 978.492
414 659.399 1155.23
417 689.534 943.014
420 693.719 1014.68
421 678.217 1144.82
422 679.898 1183.46
432 127.904 244.083
434 189.159 803.051
435 189.159 803.051
437 144.709 318.326
438 200.04 760.399
440 204.526 880.77
441 204.526 880.77
442 148.418 328.928
443 152.085 210.762
444 217.667 1010.6
445 152.127 219.653
447 160.665 311.677
450 255.949 1197.95
451 178.068 323.926
452 203.227 379.01
454 216.741 302.459
456 270.54 847.662
457 223.667 332.515
458 270.643 809.799
460 296.384 995.837
461 237.527 270.319
464 290.099 684.561
467 307.47 658.133
469 286.401 288.402
470 348.141 914.016
474 383.25 1034.25
478 419.704 1150.68
480 346.168 346.818
485 426.08 1035.54
490 421.377 189.986
495 538.575 1047.49
504 611.546 887.338
508 592.897 292.479
510 602.382 309.169
514 658.605 767.719
516 685.367 952.901
550 122.741 86.9566
551 140.509 542.693
554 267.396 591.885
555 434.869 1224.41
556 161.903 106.377
557 163.576 40.7392
562 300.148 784.749
564 322.493 778.554
565 216.26 185.63
566 224.288 234.911
567 231.381 307.19
571 271.799 315.937
572 478.824 1046.45
574 534.476 1122.72
576 412.828 656.88
590 521.005 630.712
591 578.776 832.061
592 543.875 694.85
602 703.101 945.919
606 596.656 302.319
609 623.443 308.348
631 418.883 981.552
632 164.513 135.406
640 258.942 527.823
646 608.368 977.781
647 617.473 966.941
648 637.667 955.754
653 632.776 738.73
657 623.13 665.197
682 227.066 326.883
693 393.732 368.119
1001 246.235 236.439
1565 249.113 505.012
1589 597.886 455.902
1592 168.791 554.496
1608 463.544 977.054
1623 496.4 384.285
1624 593.325 741.492
1626 183.761 950.361
1627 195.86 835.752
1629 205.005 887.791
1637 348.141 914.016
1638 495.804 906.175
1640 53.6264 930.057
1641 56.7409 905.084
1642 69.2361 1038.23
1643 107.208 711.715
1644 117.246 917.38
1645 120.567 1021.07
1646 169.775 614.865
1647 167.181 689.305
1648 173.633 599.597
1649 173.525 851.297
1650 358.267 688.905
1651 441.189 689.089
1653 598.017 432.332
1654 121.452 1014.38
1655 189.11 604.214
1656 287.755 602.359
1657 377.967 857.666
1658 420.006 675.206
1659 14.3998 249.672
1660 30.3276 334.378
1661 66.4231 321.497
1662 202.786 436.888
1663 254.455 994.502
1664 349.017 648.925
1665 441.932 64.7841
1666 466.018 1230.67
1667 561.6 1167.49
1668 569.738 718.213
Visibility for camera video5771447340057498062_frame00030.jpg
285
1 36.4481 331.628
2 45.618 66.3586
3 51.5615 406.833
6 65.8188 158.713
8 72.3429 301.543
10 71.5022 245.866
11 70.807 269.923
12 73.4456 148.363
13 79.3869 255.423
14 76.9127 169.495
16 83.5886 281.438
17 84.62 232.72
18 87.3837 203.744
20 91.5919 213.287
21 101.54 394.705
23 92.7687 162.217
24 95.9406 249.111
29 103.834 234.74
30 105.282 229.262
31 109.018 272.568
32 109.018 272.568
33 106.764 91.2676
40 113.923 183.663
43 122.692 254.695
45 121.749 183.71
46 123.38 164.794
49 124.14 144.581
52 129.048 184.166
53 135.157 130.547
55 138.957 254.954
56 13.1694 1001.48
57 59.7387 935.777
58 140.366 225.334
60 142.724 202.289
64 143.394 276.286
71 150.062 211.503
72 153.658 113.596
76 160.595 401.138
77 159.763 299.108
85 10.8401 1040.17
86 27.217 1016.57
87 8.69705 1045.81
89 31.2372 1023.16
91 20.1579 1042.63
92 180.624 389.858
94 190.631 373.789
96 191.614 215.554
97 191.614 215.554
100 199.712 295.632
103 31.9664 1059.53
105 205.465 107.297
107 209.071 546.486
108 207.927 141.897
109 210.55 237.615
112 213.648 549.147
113 225.095 413.234
114 227.392 562.228
119 232.976 403.821
122 237.578 299.152
123 240.992 374.248
128 244.528 402.745
130 89.6819 1003.95
131 246.755 328.943
136 92.4486 795.569
138 96.5869 747.715
139 96.1902 772.217
141 257.459 311.348
144 100.038 818.943
154 111.105 984.639
159 139.571 1024.28
161 148.72 1003.9
164 182.673 940.208
166 202.828 873.4
167 323.923 137.875
171 226.101 813.599
172 175.956 1010.41
173 219.332 870.748
176 251.502 831.83
178 194.437 1031.43
179 258.742 813.345
181 301.69 705.06
182 232.053 946.829
187 306.236 688.77
190 331.109 623.149
193 280.462 828.767
197 418.524 331.05
206 309.646 884.825
207 436.458 120.16
208 277.934 998.377
209 303.292 928.683
215 300.106 976.181
220 464.054 61.7461
221 288.428 1059.09
222 510.355 435.188
226 490.868 69.1638
228 366.716 924.844
231 412.329 827.822
240 577.493 371.152
245 482.347 753.24
247 593.73 371.863
250 602.125 337.756
251 490.528 771.943
252 589.629 122.82
256 459.602 916.777
258 440.115 999.031
262 506.823 876.357
263 637.783 158.537
264 490.001 929.392
266 568.154 707.916
269 490.428 969.85
271 496.179 980.108
277 694.229 103.995
282 90.8504 214.81
284 92.7687 162.217
297 143.929 183.932
300 151.105 63.7161
302 38.2118 1051.34
307 73.5064 1034.86
309 189.786 205.484
312 199.602 396.911
314 199.76 248.303
315 203.717 375.416
318 49.2006 1121.39
319 211.599 279.531
322 219.551 233.227
324 225.095 413.234
325 226.637 549.09
327 233.683 298.339
328 235.711 412.872
330 237.805 119.241
331 130.743 989.036
332 245.649 289.786
338 147.522 947.102
340 148.405 648.441
342 147.743 658.161
345 166.779 955.016
346 265.214 169.302
351 207.759 678.832
352 213.713 933.154
355 223.114 946.729
357 191.907 1067.86
359 346.212 415.704
360 223.036 997.024
365 282.084 885.959
369 345.859 718.238
372 432.008 351.415
377 343.824 1007.63
379 291.448 1132.95
386 422.039 826.814
391 428.924 933.221
392 451.492 925.858
393 357.331 1139.88
395 379.052 1109.83
399 591.984 613.559
408 516.648 1006.88
409 440.845 1141.78
414 477.366 1138.11
415 564.364 999.127
420 560.688 1028.26
422 486.25 1160.2
423 644.948 772.551
427 704.446 89.8602
428 520.11 1134.28
430 139.281 574.052
432 139.31 326.833
433 148.66 597.453
442 157.854 401.777
443 160.114 294.248
446 163.82 313.163
447 167.76 385.913
448 170.264 465.582
449 170.264 465.582
450 116.057 1158.35
453 203.549 115.717
456 202.828 873.4
458 203.637 840.038
461 241.9 348.153
463 222.517 1018.94
464 231.97 728.36
465 236.036 762.256
466 240.135 788.948
469 287.434 361.729
470 266.123 932.966
472 271.267 872.776
474 274.649 1038.02
478 269.989 1129.27
480 346.212 415.704
483 338.865 650.144
485 313.61 1038.02
490 421.19 268.064
494 402.52 930.242
496 430.2 968.448
499 524.341 424.886
501 490.428 969.85
504 511.58 913.915
505 509.909 981.334
507 498.799 1136.64
508 583.333 361.484
509 591.344 498.847
511 556.953 858.751
512 502.784 1182.06
514 576.21 808.511
517 547.136 1109.45
518 543.284 1130.48
519 592.486 988.972
521 652.215 773.701
522 644.792 844.678
525 675.545 698.932
526 615.813 1117.76
527 622.56 1125.65
529 674.378 889.206
530 683.354 903.435
531 641.531 1117.48
542 681.994 1146.4
543 690.834 1139.59
550 136.149 184.341
553 157.854 401.777
554 203.83 645.193
555 260.92 1184.38
556 172.472 199.748
558 187.775 561.07
559 193.577 582.545
563 221.168 563.209
568 236.472 259.328
571 271.076 389.698
572 355.064 1049.66
574 379.052 1109.83
575 415.786 1193.67
576 364.173 704.144
578 355.067 421.695
579 413.478 1038.73
584 460.898 1011.07
585 411.617 89.2595
586 493.381 1138.39
589 447.867 679.344
593 504.208 997.419
594 530.825 1098.13
596 501.039 737.727
597 487.61 89.9954
599 530.381 749.12
602 586.841 969.372
603 605.384 1124.7
604 587.981 867.727
605 624.569 1117.22
608 650.826 972.374
609 612.917 376.644
610 666.859 906.989
614 703.719 766.646
632 174.885 226.332
636 205.038 408.18
638 244.715 579.196
640 258.552 582.657
648 524.053 976.295
652 645.664 1047.83
656 619.288 926.764
659 676.289 870.215
685 246.977 399.602
689 565.534 915.452
694 625.705 855.762
731 674.227 806.69
1572 494.426 984.818
1590 239.798 834.22
1602 227.159 581.517
1624 521.097 783.594
1625 126.667 521.687
1626 103.771 959.288
1631 179.544 949.629
1637 266.123 932.966
1638 402.52 930.242
1650 306.892 733.355
1652 337.115 1033.88
1654 52.8478 1016.5
1655 111.353 654.476
1656 229.025 653.217
1657 301.979 885.231
1658 365.941 720.652
1659 36.4481 331.628
1660 51.5615 406.833
1661 82.9346 394.953
1662 205.604 498.872
1663 168.745 1001.33
1664 304.362 696.424
1666 284.886 1190.01
1667 385.134 1144.63
1668 498.699 762.404
Visibility for camera video5771447340057498062_frame00031.jpg
220
0 4.48384 96.6447
1 10.4158 290.204
2 21.0848 27.7958
3 29.5308 365.222
4 31.3185 173.965
5 33.9463 219.553
6 37.2985 120.099
8 43.5078 260.386
9 41.2756 103.202
10 42.7461 206.605
11 43.9525 232.111
12 45.7083 109.772
13 51.7357 215.848
16 55.9412 241.722
17 57.1267 194.159
21 76.5683 351.829
25 67.6076 231.945
28 75.5779 195.42
29 75.5779 195.42
30 76.8248 190.311
31 80.5243 232.436
32 80.5243 232.436
33 77.9348 53.3796
43 95.0845 215.547
45 90.9215 144.343
46 93.1763 126.5
49 93.9898 107.33
52 99.4314 144.818
54 105.749 100.847
58 111.61 186.599
60 113.56 162.248
64 114.953 236.187
66 118.492 282.514
72 123.772 75.5082
74 125.872 179.964
75 125.872 179.964
77 130.182 257.427
81 134.02 215.822
92 150.091 348.226
96 159.339 175.881
97 159.339 175.881
99 166.756 172.256
102 173.338 332.997
105 175.971 68.8239
108 176.837 103.226
109 180.817 196.178
111 181.865 307.374
112 181.504 504.153
113 193.615 369.827
118 201.327 361.488
119 201.327 361.488
123 208.989 332.191
128 213.327 360.126
131 215.892 287.44
132 216.743 204.646
135 220.316 231.302
156 10.5037 667.049
158 30.1375 902.447
167 291.327 97.0562
171 141.751 748.789
172 73.1668 923.125
173 128.236 800.671
176 166.408 765.309
179 172.991 749.005
181 230.667 650.429
182 133.265 868.067
185 181.551 757.716
187 236.343 636.639
188 249.539 610.841
189 236.5 644.105
190 269.358 575.066
204 181.297 866.239
206 213.193 814.023
209 201.98 852.047
215 186.143 893.773
230 293.785 812.757
231 318.147 764.062
233 393.351 622.032
238 261.021 902.552
240 547.769 329.651
242 553.813 460.792
247 564.256 330.373
248 291.488 899.497
250 572.556 295.468
251 400.884 715.287
263 602.406 115.523
268 360.271 916.224
270 366.181 891.52
271 371.744 901.445
273 522.786 693.66
276 519.342 704.293
277 648.259 62.8901
282 62.4341 174.93
293 86.062 88.0332
300 122.027 24.8438
305 150.272 184.038
309 159.114 165.692
312 168.817 353.971
316 173.81 185.653
323 189.359 78.5774
324 193.615 369.827
325 193.868 504.119
327 202.784 257.854
328 204.379 370.502
332 214.33 248.494
333 214.948 174.321
336 218.316 310.434
340 49.6837 592.771
346 232.828 128.461
352 116.442 854.655
368 162.935 918.626
372 402.34 309.962
373 137.844 976.209
376 270.197 804.712
386 327.996 763.57
398 355.849 860.383
399 557.96 569.004
400 559.979 456.678
401 559.979 456.678
407 441.219 791.291
412 455.792 857.483
415 432.938 919.174
417 446.108 889.345
427 659.053 47.7383
430 110.526 528.519
433 120.154 550.702
437 124.88 349.191
442 127.305 359.046
443 132.172 253.771
444 34.0874 924.989
445 133.154 261.643
446 134.575 272.416
447 139.344 343.267
449 138.305 421.401
451 154.375 354.503
457 195.622 361.61
462 218.977 383.004
466 159.81 726.575
469 257.219 320.105
472 178.461 803.483
475 194.614 806.433
479 249.877 630.344
490 394.153 226.506
496 310.939 889.742
498 500.621 231.45
500 361.072 896.694
501 366.181 891.52
507 322.395 1029
508 553.623 318.955
511 449.216 793.87
519 462.42 911.592
522 530.877 782.596
523 527.967 841.608
524 577.061 668.793
527 438.885 1022.52
531 459.064 1016.92
536 611.955 808.731
540 660.961 676.282
543 496.077 1034.98
544 625.62 844.618
550 106.663 144.834
553 127.305 359.046
556 141.678 161.916
557 143.833 101.843
560 143.686 681.621
563 187.666 517.632
566 196.607 275.046
569 206.794 79.0781
570 216.116 90.624
575 228.983 1073.98
578 326.228 379.124
581 307.095 751.633
584 335.585 928.592
585 370.471 49.2986
586 315.742 1030.14
587 310.678 1064.43
589 377.339 629.576
592 398.863 685.74
593 379.658 916.155
595 425.89 53.8681
597 444.741 49.2099
602 458.516 892.703
604 477.296 802.678
605 442.648 1015.76
606 557.326 329.162
607 557.416 84.3343
611 544.142 893.187
614 608.849 711.949
616 548.293 1033.92
620 636.499 843.325
621 643.757 790.073
623 681.592 597.041
632 143.533 187.096
637 212.39 553.03
638 213.219 531.952
639 222.969 436.853
642 251.678 415.888
650 434.614 949.376
651 417.388 459.264
653 466.409 724.325
660 553.623 318.955
661 640.256 903.715
665 705.021 901.456
666 687.247 473.592
685 214.588 357.128
689 448.607 844.475
700 700.253 932.477
703 566.362 467.596
1574 267.549 491.843
1619 297.118 800.847
1625 97.663 476.627
1631 84.01 869.972
1635 114.679 924.58
1659 10.4158 290.204
1660 28.4455 363.53
1661 56.1927 351.222
1663 65.6178 914.853
1666 115.58 1067.15
1667 218.716 1033.54
1668 408.289 705.868
Visibility for camera video5771447340057498062_frame00032.jpg
168
81 9.4878 201.468
84 10.866 278.988
94 37.0842 319.606
99 43.5243 156.54
100 46.0963 241.828
104 58.6922 337.821
109 58.3368 180.825
111 61.75 295.218
112 59.4346 494.776
113 74.269 357.681
115 72.8075 180.033
118 82.2186 349.284
119 82.2186 349.284
121 83.0799 243.681
126 91.5645 231.903
128 93.9429 347.869
131 94.4982 273.347
134 100.571 301.688
141 105.714 254.005
151 112.335 89.8721
189 70.0904 637.918
195 17.699 762.269
212 165.549 619.233
223 142.028 714.424
224 142.028 714.424
231 134.852 762.391
235 200.163 675.404
236 200.163 675.404
240 443.623 317.275
241 141.772 797.619
244 453.157 316.757
247 460.781 319.042
248 75.3135 902.443
263 486.767 98.6634
264 176.551 856.46
270 155.081 893.541
271 159.743 904.42
276 351.723 697.767
277 520.915 44.5721
309 36.9687 150.33
311 43.3763 243.605
312 47.8969 341.543
316 49.851 170.804
322 66.8019 177.16
323 65.9668 59.8747
324 74.269 357.681
325 72.6353 494.94
328 84.0673 358.261
330 82.4539 60.6348
333 92.9155 157.966
359 208.541 361.314
398 155.989 860.798
400 457.595 446.529
406 355.224 600.059
412 260.203 855.858
417 238.7 889.67
424 597.658 309.922
427 530.13 29.2079
448 19.2913 411.253
451 33.3589 340.897
452 58.7544 394.288
479 89.7262 623.853
480 208.541 361.314
486 34.4053 803.28
493 207.119 585.734
498 409.729 218.743
501 155.081 893.541
502 258.362 714.897
504 197.947 842.272
505 174.401 904.969
507 47.1925 1038.9
511 264.025 791.122
514 300.484 743.386
515 300.484 743.386
522 351.024 777.837
527 173.526 1030.31
530 371.076 833.147
531 196.17 1024.34
533 441.472 756.134
536 433.999 804.002
538 572.355 24.3032
545 678.111 370.905
547 691.587 231.145
549 699.545 242.283
561 39.6557 350.91
563 66.6607 508.795
569 81.963 60.0129
570 92.5267 73.1108
576 128.713 645.287
580 63.9462 934.248
590 249.613 622.97
602 251.92 893.391
603 159.989 1030.02
604 294.753 799.659
605 180.448 1023.27
606 453.157 316.757
608 316.477 895.658
610 354.847 835.557
611 345.309 892.799
614 443.282 705.32
620 448.838 839.23
622 333.389 1025.39
626 475.408 908.336
633 31.6684 427.922
635 36.4263 629.973
636 55.6761 353.674
637 95.2158 544.813
645 176.371 544.991
648 189.219 899.806
649 240.857 57.1617
650 209.371 952.553
651 312.052 449.463
652 260.349 964.125
653 299.238 717.775
656 307.536 854.602
659 381.857 801.768
660 450.062 306.88
665 510.147 898.543
666 553.451 462.627
667 524.464 899.911
668 490.119 1008.08
669 545.54 819.602
670 562.513 801.978
671 567.933 732.177
672 567.933 732.177
675 574.033 889.149
676 612.205 611.393
677 549.793 1008.9
678 588.706 938.836
679 588.706 938.836
680 631.359 528.57
681 693.145 468.061
683 87.2862 276.963
685 95.4822 346.814
687 150.086 273.292
693 255.523 380.061
696 356.208 392.562
700 492.161 930.008
701 472.797 670.261
703 464.147 457.974
706 538.559 701.241
708 570.059 889.15
709 549.575 476.51
712 594.326 838.241
713 612.532 838.142
719 667.691 780.315
720 651.607 394.608
721 664.892 375.916
722 670.448 449.367
723 681.087 394.53
728 699.545 242.283
731 400.527 742.689
733 456.559 751.464
736 599.477 956.77
810 666.466 447.074
834 265.288 381.887
1001 96.8461 261.004
1539 303.311 434.766
1570 123.894 438.233
1572 158.793 908.055
1592 24.9004 552.798
1650 57.9753 672.125
1651 136.33 673.413
1662 55.4358 445.753
1664 67.8865 636.901
1665 286.078 97.595
1669 592.54 662.963
1670 622.294 651.532
Visibility for camera video5771447340057498062_frame00033.jpg
99
233 54.5774 613.556
240 314.577 316.332
244 323.676 315.38
263 343.469 93.4966
272 103.715 713.505
275 462.253 454.893
276 149.343 697.09
277 364.196 39.0155
359 73.6505 358.675
399 331.295 559.781
402 264.822 47.6983
418 461.925 463.616
427 372.845 22.1038
498 294.583 216.74
522 128.82 779.516
525 262.334 637.822
532 157.012 836.661
538 416.62 20.4182
540 318.936 665.817
547 569.858 230.689
549 578.201 242.267
588 148.778 274.379
589 38.399 620.481
592 32.7601 679.392
619 184.18 907.32
620 224.012 841.423
628 530.759 371.067
629 530.759 371.067
630 553.57 386.315
649 87.5576 48.1764
651 180.194 448.338
653 93.1228 718.985
662 103.362 1034.7
663 103.362 1034.7
665 276.358 900.504
669 323.729 818.288
670 352.88 800.543
674 502.09 433.314
675 343.152 888.941
678 338.144 939.539
699 250.621 823.383
710 356.138 897.175
712 377.618 837.034
713 395.078 837.474
714 425.632 681.476
725 452.738 998.588
728 578.201 242.267
736 335.946 959.198
742 314.771 449.903
749 496.444 1024.52
751 474.382 754.994
754 462.253 454.893
756 519.394 681.42
757 521.37 695.555
759 471.283 309.276
761 553.601 871.599
764 592.655 987.942
767 548.967 395.972
768 602.055 779.034
769 586.536 652.843
771 629.898 868.055
772 585.741 484.325
773 583.339 224.352
774 666.297 873.278
776 593.514 233.826
777 607.69 297.313
778 639.282 560.317
779 219.678 783.532
781 314.884 888.289
784 434.299 1001.94
786 387.083 826.608
788 417.438 830.202
803 512.456 507.382
813 691.315 776.768
822 620.387 195.305
823 620.387 195.305
826 636.168 199.897
827 636.168 199.897
829 641.445 222.815
830 662.308 404.616
832 663.548 372.913
834 130.365 379.904
845 320.704 305.596
861 540.72 375.91
881 671.049 515.307
889 678.784 259.323
934 685.003 332.648
938 695.059 370.661
972 655.707 693.474
1459 501.504 455.193
1528 299.395 881.423
1665 147.056 91.6046
1669 409.134 659.696
1670 435.047 648.473
1671 281.837 57.1566
1672 590.278 779.437
1673 659.252 466.09
1674 692.424 985.623
1675 697.468 469.924
Visibility for camera video5771447340057498062_frame00034.jpg
136
240 200.607 311.444
275 354.997 451.675
277 223.734 29.0983
399 221.685 558.643
402 128.035 39.6581
427 230.029 12.0959
429 400.153 424.455
540 147.354 666.344
545 447.03 365.736
620 10.9995 847.588
621 49.8518 788.472
628 424.139 366.595
629 424.139 366.595
667 70.2873 908.565
669 117.044 822.149
670 156.397 803.937
671 183.033 731.379
672 183.033 731.379
696 111.093 387.848
704 215.805 86.1355
706 165.534 700.891
707 111.641 898.668
712 171.294 841.492
713 190.927 841.123
714 256.84 681.21
716 85.3756 1012.06
717 226.602 829.139
720 420.586 390.548
722 440.451 445.293
724 297.552 848.532
725 180.136 1007.72
727 300.85 873.062
728 476.519 236.517
735 56.2692 998.136
738 129.724 713.464
742 204.137 447.476
743 174.017 739.869
745 123.482 1085.81
748 264.219 662.586
750 275.18 832.72
753 310.124 864.912
754 354.997 451.675
757 310.362 694.971
759 362.198 303.704
760 299.394 996.954
761 345.631 874.573
764 329.234 994.544
765 411.828 430.263
767 444.048 392.246
769 424.677 650.818
770 422.172 884.942
773 479.372 218.311
777 502.054 292.458
778 532.403 557.365
779 15.1931 788.794
781 94.9591 896.016
782 30.8542 204.475
784 159.189 1011.3
788 215.23 832.501
798 356.078 698.252
802 440.907 981.134
803 408.057 503.547
807 530.825 1131.06
809 435.795 442.901
813 510.635 775.437
817 557.871 776.801
819 581.816 772.4
820 589.031 799.392
822 508.245 188.242
823 508.245 188.242
826 522.794 192.759
827 522.794 192.759
829 530.63 216.532
830 553.912 399.757
833 553.563 323.108
835 191.033 737.461
845 207.859 301.532
848 368.503 668.935
850 453.035 770.239
856 558.238 763.707
858 599.001 868.164
860 601.263 873.898
868 606.07 730.467
874 490.701 227.216
881 563.245 510.028
885 554.521 245.798
886 579.582 501.204
887 683.328 732.291
888 675.798 686.482
897 579.943 181.514
902 389.29 886.928
942 586.542 192.85
945 587.62 171.984
951 601.417 195.13
967 538.86 862.811
1482 563.324 813.28
1669 240.85 659.515
1670 263.268 647.467
1671 148.717 49.8919
1673 550.752 461.055
1674 435.911 991.064
1676 173.24 27.7393
1677 421.612 438.891
1678 430.228 635.203
1679 433.484 631.623
1680 534.438 726.36
1681 563.465 181.016
1682 579.943 181.514
1683 599.555 505.516
1684 600.611 534.399
1685 609.366 262.749
1686 618.114 170.005
1687 620.528 130.133
1688 626.344 271.273
1689 626.344 271.273
1690 626.961 489.204
1691 627.087 184.667
1692 628.869 147.101
1693 632.359 507.644
1694 634.62 127.092
1695 636.07 205.989
1696 641.491 368.581
1697 644.89 262.807
1698 648.15 402.133
1699 653.347 544.384
1700 654.336 232.602
1701 654.579 124.78
1702 665.347 443.877
1703 672.894 72.0315
1704 678.037 289.512
1705 680.398 451.5
1706 683.342 161.263
1707 684.421 60.1498
1708 685.678 203.444
1709 687.878 875.403
1710 704.328 130.763
Visibility for camera video5771447340057498062_frame00035.jpg
119
240 111.019 307.09
277 106.026 16.2079
545 366.334 361.215
625 306.26 311.893
628 342.204 362.404
629 342.204 362.404
696 20.1194 384.109
704 111.893 76.6971
723 370.036 387.182
724 104.685 858.084
726 95.6575 899.33
728 401.109 229.512
750 85.6846 841.078
759 277.831 298.461
761 151.123 885.204
764 63.6172 1013.28
766 150.199 937.475
768 249.883 783.312
769 284.69 651.202
770 233.333 895.221
773 402.597 210.804
778 451.853 555.828
790 60.5748 840.357
798 200.934 700.306
802 188.852 998.645
804 307.883 314.565
807 191.17 1164.81
808 323.407 648.773
809 355.728 440.071
813 349.959 779.038
816 395.317 832.218
817 399.309 780.511
820 423.811 804.628
823 424.118 179.298
824 439.493 264.423
826 436.907 183.859
827 436.907 183.859
828 444.307 867.199
829 447.896 207.982
830 472.215 395.306
844 237.165 1005.88
845 118.304 295.882
846 205.39 898.3
847 186.045 704.201
852 270.915 448.459
856 400.807 767.543
860 428.603 882.054
866 459.893 882.148
868 460.784 731.643
869 466.773 760.104
874 415.24 219.518
876 536.743 987.994
897 497.338 172.284
902 198.026 898.133
907 128.968 91.636
921 604.836 986.702
922 352.257 367.049
926 666.813 968.796
933 471.271 361.678
934 492.942 320.868
942 502.459 184.042
944 639.573 750.984
945 504.642 161.175
948 545.74 536.104
950 540.081 449.055
951 518.844 185.632
957 681.469 799.737
958 700.314 865.927
976 413.569 709.673
981 339.913 386.645
986 529.021 687.823
987 603.111 816.371
994 688.744 855.995
1031 650.695 869.569
1127 656.45 852.029
1482 395.968 819.152
1669 87.4107 661.216
1671 39.7381 39.9558
1674 182.691 1009.01
1675 509.904 462.278
1676 57.6945 17.2121
1681 478.475 171.829
1684 520.691 534.143
1686 535.824 161.11
1688 545.668 263.658
1689 545.668 263.658
1690 548.807 485.561
1691 545.39 175.154
1692 548.374 137.97
1693 554.588 504.057
1694 554.217 117.523
1695 556.15 196.289
1696 562.291 363.044
1697 565.674 254.55
1698 569.719 396.707
1699 575.658 542.423
1701 573.489 113.246
1702 588.155 440.18
1703 593.599 60.7543
1705 602.714 447.534
1706 602.528 150.873
1707 611.134 49.0315
1708 605.464 193.86
1709 519.556 882.503
1710 628.625 118.596
1711 44.0006 48.0326
1712 60.0834 17.4243
1713 111.893 76.6971
1714 247.893 670.97
1715 548.02 874.981
1716 556.151 373.523
1717 565.674 254.55
1718 570.162 205.497
1719 590.939 135.267
1720 591.196 489.19
1721 605.868 215.285
1722 628.468 611.723
1723 649.483 695.093
1724 649.483 695.093
Visibility for camera video5771447340057498062_frame00036.jpg
151
240 151.036 298.266
244 161.188 297.309
247 169.696 298.687
399 169.198 547.862
545 407.116 351.205
737 96.3169 353.654
751 56.6236 752.898
759 318.002 288.1
769 251.355 646.405
770 144.342 892.06
771 147.582 876.266
774 191.851 882.946
778 486.595 552.105
797 136.643 739.765
806 196.208 892.144
808 291.251 645.693
813 287.901 778.793
814 255.835 880.056
815 180.701 1002.83
816 324.002 834.957
817 339.283 781.949
818 330.682 868.694
819 366.87 776.849
820 355.19 808.048
821 499.521 512.929
822 465.765 163.535
823 465.765 163.535
828 361.682 873.696
830 510.752 385.74
832 510.355 351.767
836 18.2323 690.781
845 158.679 286.871
846 114.913 894.092
852 307.974 440.151
853 334.453 439.451
855 236.597 1064.88
856 342.733 769.311
864 366.87 776.849
866 376.62 889.55
868 415.264 733.843
872 422.677 868.574
876 384.588 1008.09
878 478.924 187.181
880 496.431 324.103
886 538.793 493.52
888 510.461 689.887
893 533.317 144.999
897 541.929 154.8
